domain,url,brand_name,category,esp,source
bellatunno.com,https://bellatunno.com,Bella Tunno,baby feeding/gifts,klaviyo,workflow
bellavitaorganic.com,https://bellavitaorganic.com,Bella Vita Organic,beauty,,workflow
bellocq.com,https://bellocq.com,Bellocq,pantry/tea,klaviyo,workflow
bellsofsteel.com,https://bellsofsteel.com,Bells of Steel,fitness equipment,klaviyo,workflow
bellsofsteel.us,https://bellsofsteel.us,Bells of Steel,home gym equipment,klaviyo,workflow
bellybandit.com,https://bellybandit.com,Belly Bandit,postpartum support,klaviyo,workflow
beminimalist.co,https://beminimalist.co,Minimalist,Beauty / Skincare,,workflow
benchmade.com,https://benchmade.com,Benchmade,knives,klaviyo,workflow
benchmademodern.com,https://benchmademodern.com,Benchmade Modern,furniture,klaviyo,workflow
beneathyourmask.com,https://beneathyourmask.com,Beneath Your Mask,beauty,klaviyo,workflow
bergbergstore.com,https://bergbergstore.com,Berg & Berg,menswear tailoring,klaviyo,workflow
bernalcutlery.com,https://bernalcutlery.com,Bernal Cutlery,knives,klaviyo,workflow
berrylush.com,https://berrylush.com,Berrylush,apparel,,workflow
besame.com,https://besame.com,Besame,Refillable cosmetics,,workflow
besamecosmetics.com,https://besamecosmetics.com,Bésame Cosmetics,vintage color cosmetics,klaviyo,workflow
bespokepress.com.au,https://bespokepress.com.au,Bespoke Letterpress,letterpress stationery,klaviyo,workflow
bestbullysticks.com,https://bestbullysticks.com,Best Bully Sticks,dog chews,klaviyo,workflow
bestdaybrewing.com,https://bestdaybrewing.com,Best Day Brewing,non-alcoholic beer,klaviyo,workflow
betterbooch.com,https://betterbooch.com,Better Booch,kombucha,klaviyo,workflow
bettergiftshop.com,https://bettergiftshop.com,Better Gift Shop,streetwear,mailchimp,workflow
betternatured.com,https://betternatured.com,Better Natured,hair color care,,workflow
betterrhodes.com,https://betterrhodes.com,Better Rhodes,non-alcoholic marketplace,klaviyo,workflow
beyondgood.com,https://beyondgood.com,Beyond Good,chocolate,klaviyo,workflow
beyondyoga.com,https://beyondyoga.com,Beyond Yoga,yoga apparel,klaviyo,workflow
bibado.co.uk,https://bibado.co.uk,Bibado,baby,klaviyo,workflow
bibsworld.com,https://bibsworld.com,Bibs,baby pacifiers,klaviyo,workflow
bienasnacks.com,https://bienasnacks.com,BIENA,snacks,klaviyo,workflow
bigagnes.com,https://bigagnes.com,Big Agnes,camping gear,klaviyo,workflow
bigbarker.com,https://bigbarker.com,Big Barker,dog beds,attentive,workflow
bighaat.com,https://bighaat.com,BigHaat,agriculture,,workflow
bigidesign.com,https://bigidesign.com,BIG iDesign,EDC pens & tools,,workflow
bigjigstoys.co.uk,https://bigjigstoys.co.uk,Lalo / Bigjigs,wooden toys,klaviyo,workflow
bigmoods.com,https://bigmoods.com,Big Moods,stickers & art prints,klaviyo,workflow
bigmusclesnutrition.com,https://bigmusclesnutrition.com,Bigmuscles Nutrition,supplements,mailchimp,workflow
bigsmall.in,https://bigsmall.in,BigSmall,gifts,,workflow
bijouxindiscrets.com,https://bijouxindiscrets.com,Bijoux Indiscrets,sexual wellness,omnisend,workflow
billabong.com.au,https://billabong.com.au,Billabong,Surf & Apparel,,workflow
billyjealousy.com,https://billyjealousy.com,Billy Jealousy,mens grooming,klaviyo,workflow
billyreid.com,https://billyreid.com,Billy Reid,menswear / tailoring,klaviyo,workflow
bioionic.com,https://bioionic.com,Bio Ionic,hair tools,klaviyo,workflow
bioliteenergy.com,https://bioliteenergy.com,BioLite,outdoor energy,klaviyo,workflow
biome.com.au,https://biome.com.au,Biome,Zero-waste marketplace (AU),klaviyo,workflow
bionaturae.com,https://bionaturae.com,Bionaturae,pantry,klaviyo,workflow
birdandbe.com,https://birdandbe.com,Bird&Be,fertility supplements,klaviyo,workflow
birdandblendtea.com,https://birdandblendtea.com,Bird & Blend,tea,klaviyo,workflow
birddogs.com,https://birddogs.com,Birddogs,apparel,,workflow
birde.co,https://birde.co,Birde,non-toxic candles,omnisend,workflow
birdies.com,https://birdies.com,Birdies,footwear,klaviyo,workflow
birdiesgardenproducts.com,https://birdiesgardenproducts.com,Birdies Garden Products,raised garden beds,klaviyo,workflow
birdrockcoffee.com,https://birdrockcoffee.com,Bird Rock Coffee Roasters,coffee roaster,klaviyo,workflow
birdsofvalhalla.com,https://birdsofvalhalla.com,Birds of Valhalla,incense  candles,,workflow
birdwell.com,https://birdwell.com,Birdwell Beach Britches,swimwear,klaviyo,workflow
birkenstock.in,https://birkenstock.in,Birkenstock India,footwear,mailchimp,workflow
bishopandyoung.com,https://bishopandyoung.com,Bishop and Young,contemporary womens label,klaviyo,workflow
bjorkandberries.com,https://bjorkandberries.com,Bjork,pantry,klaviyo,workflow
blablakids.com,https://blablakids.com,Bla Bla Kids,knit toys,klaviyo,workflow
blackberrys.com,https://blackberrys.com,Blackberrys,apparel,klaviyo,workflow
blackbirdballard.com,https://blackbirdballard.com,Blackbird,incense  fragrance,mailchimp,workflow
blackbuffalo.com,https://blackbuffalo.com,Black Buffalo,tobacco alternative,klaviyo,workflow
blackdiamondequipment.com,https://blackdiamondequipment.com,Black Diamond,climbing gear,klaviyo,workflow
blackhorselane.com,https://blackhorselane.com,Blackhorse Lane Ateliers,raw denim / workwear,mailchimp,workflow
blacklapel.com,https://blacklapel.com,Black Lapel,custom suits,klaviyo,workflow
blackmagicsupply.com,https://blackmagicsupply.com,Black Magic Supply,sports supplements,klaviyo,workflow
blackmilkclothing.com,https://blackmilkclothing.com,BlackMilk Clothing,Fashion,klaviyo,workflow
blackmooncosmetics.com,https://blackmooncosmetics.com,Black Moon Cosmetics,color cosmetics,klaviyo,workflow
blacksheepcycling.cc,https://blacksheepcycling.cc,Black Sheep Cycling,cycling apparel,klaviyo,workflow
blackwhiteroasters.com,https://blackwhiteroasters.com,Black & White Coffee Roasters,coffee,klaviyo,workflow
blackwing602.com,https://blackwing602.com,Blackwing,pencils & stationery,klaviyo,workflow
blakelyclothing.com,https://blakelyclothing.com,Blakely Clothing,apparel,klaviyo,workflow
blenderbottle.com,https://blenderbottle.com,BlenderBottle,fitness accessories,klaviyo,workflow
blenderseyewear.com,https://blenderseyewear.com,Blenders Eyewear,eyewear,justuno,workflow
blendjet.com,https://blendjet.com,BlendJet,appliances,,workflow
blindbarber.com,https://blindbarber.com,Blind Barber,mens grooming,klaviyo,workflow
blissworld.com,https://blissworld.com,Bliss,skincare,klaviyo,workflow
blkandbold.com,https://blkandbold.com,BLK & Bold,coffee,klaviyo,workflow
blockshoptextiles.com,https://blockshoptextiles.com,Block Shop Textiles,home textiles wall art,klaviyo,workflow
bloomist.com,https://bloomist.com,Bloomist,planters & home botanicals,klaviyo,workflow
bloomnu.com,https://bloomnu.com,Bloom Nutrition,supplements,klaviyo,workflow
bloomscape.com,https://bloomscape.com,Bloomscape,decor,,workflow
bloomsvilla.com,https://bloomsvilla.com,Bloomsvilla,flowers,mailchimp,workflow
bluboho.com,https://bluboho.com,Bluboho,Jewelry,klaviyo,workflow
bludot.com,https://bludot.com,Blu Dot,furniture,klaviyo,workflow
bluebella.com,https://bluebella.com,Bluebella,lingerie,klaviyo,workflow
blueland.com,https://blueland.com,Blueland,cleaning,,workflow
bluetokaicoffee.com,https://bluetokaicoffee.com,Blue Tokai Coffee,coffee,,workflow
bluettipower.com,https://bluettipower.com,Bluetti,portable power,klaviyo,workflow
bluffworks.com,https://bluffworks.com,Bluffworks,travel menswear,klaviyo,workflow
blvck.com,https://blvck.com,Blvck Paris,fashion,klaviyo,workflow
boandtee.com,https://boandtee.com,Bo+Tee,activewear,klaviyo,workflow
boat-lifestyle.com,https://boat-lifestyle.com,boAt Lifestyle,electronics,,workflow
boccesbakery.com,https://boccesbakery.com,Bocce's Bakery,dog treats,klaviyo,workflow
bodyboss.com,https://bodyboss.com,BodyBoss,portable home gym,,workflow
bodyhealth.com,https://bodyhealth.com,BodyHealth,amino acids / supplements,klaviyo,workflow
bodylastics.com,https://bodylastics.com,Bodylastics,resistance bands,omnisend,workflow
bohemegoods.com,https://bohemegoods.com,Bohème,footwear,,workflow
bohme.com,https://bohme.com,Bohme,fashion,klaviyo,workflow
boisson.co,https://boisson.co,Boisson,non-alcoholic marketplace,klaviyo,workflow
bokksu.com,https://bokksu.com,Bokksu,gifts,,workflow
boldfit.in,https://boldfit.in,Boldfit,fitness,,workflow
boldrsupply.co,https://boldrsupply.co,Boldr,watches,klaviyo,workflow
boleroadtextiles.com,https://boleroadtextiles.com,Bole Road Textiles,home textiles,klaviyo,workflow
bollandbranch.com,https://bollandbranch.com,Boll & Branch,bedding,,workflow
bombas.com,https://bombas.com,Bombas,socks,,workflow
bombayshavingcompany.com,https://bombayshavingcompany.com,Bombay Shaving Company,grooming,,workflow
bombaysweetshop.com,https://bombaysweetshop.com,Bombay Sweet Shop,food,,workflow
bombtechgolf.com,https://bombtechgolf.com,BombTech Golf,sporting goods,klaviyo,workflow
boncharge.com,https://boncharge.com,BON CHARGE,recovery / wellness,klaviyo,workflow
bondiboost.com,https://bondiboost.com,Bondi Boost,haircare and tools,klaviyo,workflow
bondisands.com,https://bondisands.com,Bondi Sands,beauty,klaviyo,workflow
bonescoffee.com,https://bonescoffee.com,Bones Coffee,coffee,klaviyo,workflow
bonlook.com,https://bonlook.com,Bonlook,eyewear,attentive,workflow
bonneetfilou.com,https://bonneetfilou.com,Bonne et Filou,dog treats,klaviyo,workflow
boochcraft.com,https://boochcraft.com,Boochcraft,hard kombucha,klaviyo,workflow
boody.co.uk,https://boody.co.uk,Boody,apparel,klaviyo,workflow
boody.com,https://boody.com,Boody,underwear,klaviyo,workflow
boondh.co,https://boondh.co,Boondh,menstrual cups,,workflow
boox.com,https://boox.com,Boox,,,workflow
boppy.com,https://boppy.com,Boppy,nursing pillows,klaviyo,workflow
bornprimitive.com,https://bornprimitive.com,Born Primitive,activewear,klaviyo,workflow
bornxraised.com,https://bornxraised.com,Born x Raised,streetwear,klaviyo,workflow
bosca.com,https://bosca.com,Bosca,leather wallets & bags,klaviyo,workflow
boska.com,https://boska.com,Boska,cheese tools & kitchen,,workflow
bossmanbrands.com,https://bossmanbrands.com,Bossman Brands,beard care,klaviyo,workflow
bostonproper.com,https://bostonproper.com,Boston Proper,fashion,klaviyo,workflow
botanicalinterests.com,https://botanicalinterests.com,Botanical Interests,seeds,omnisend,workflow
botanictonics.com,https://botanictonics.com,Botanic Tonics,kava / functional drinks,klaviyo,workflow
boteboard.com,https://boteboard.com,Bote,paddleboards & kayaks,klaviyo,workflow
bougerv.com,https://bougerv.com,BougeRV,RV & camp power,,workflow
boultaudio.com,https://boultaudio.com,Boult Audio,electronics,,workflow
bouncecurl.com,https://bouncecurl.com,Bounce Curl,curly haircare and tools,klaviyo,workflow
boundarysupply.com,https://boundarysupply.com,Boundary Supply,backpacks,klaviyo,workflow
boutiquerugs.com,https://boutiquerugs.com,Boutique Rugs,rugs,,workflow
bowercollective.com,https://bowercollective.com,Bower Collective,home,klaviyo,workflow
bowtruss.com,https://bowtruss.com,Bow Truss Coffee,coffee roaster,,workflow
boxedwater.com,https://boxedwater.com,BoxedWater,water,klaviyo,workflow
boyish.com,https://boyish.com,Boyish Jeans,denim,klaviyo,workflow
boysmells.com,https://boysmells.com,Boy Smells,fragrance,klaviyo,workflow
bperfectcosmetics.com,https://bperfectcosmetics.com,Bperfect Cosmetics,color cosmetics,klaviyo,workflow
bragg.com,https://bragg.com,Bragg,apple cider vinegar & wellness,klaviyo,workflow
branchbasics.com,https://branchbasics.com,Branch Basics,cleaning,klaviyo,workflow
branchfurniture.com,https://branchfurniture.com,Branch Furniture,furniture,klaviyo,workflow
brandonblackwood.com,https://brandonblackwood.com,Brandon Blackwood,Accessories / Handbags,klaviyo,workflow
brandywinecoffeeroasters.com,https://brandywinecoffeeroasters.com,Brandywine Coffee Roasters,coffee,mailchimp,workflow
branwyn.com,https://branwyn.com,Branwyn,underwear,klaviyo,workflow
brassybra.com,https://brassybra.com,Brassybra,adhesive bras,omnisend,workflow
brastop.com,https://brastop.com,BBX (Brastop),lingerie retailer,klaviyo,workflow
bravadodesigns.com,https://bravadodesigns.com,Bravado Designs,nursing bras,klaviyo,workflow
bravosierra.com,https://bravosierra.com,Bravo Sierra,functional,klaviyo,workflow
bravurwatches.com,https://bravurwatches.com,Bravur,watches,klaviyo,workflow
bravus.com,https://bravus.com,Bravus Brewing,non-alcoholic beer,klaviyo,workflow
breadbeautysupply.com,https://breadbeautysupply.com,Bread Beauty Supply,haircare,,workflow
breakawaymatcha.com,https://breakawaymatcha.com,Breakaway Matcha,matcha,klaviyo,workflow
brecks.com,https://brecks.com,Brecks,flower bulbs,klaviyo,workflow
breda.com,https://breda.com,BREDA,watches,klaviyo,workflow
brentneale.com,https://brentneale.com,Brent Neale,fine jewelry,,workflow
brentwoodhome.com,https://brentwoodhome.com,Casper Dog Bed / Brentwood Home,pet beds,klaviyo,workflow
brevite.co,https://brevite.co,Brevite,camera backpacks,klaviyo,workflow
brica.com,https://brica.com,Lovevery / Briton,baby brand,klaviyo,workflow
brickellmensproducts.com,https://brickellmensproducts.com,Brickell Men's Products,mens skincare grooming,klaviyo,workflow
briggs-riley.com,https://briggs-riley.com,Samsonite alt - Briggs & Riley,luggage,klaviyo,workflow
brightech.com,https://brightech.com,Brightech,lighting,klaviyo,workflow
brighterblooms.com,https://brighterblooms.com,Brighter Blooms,trees & shrubs,,workflow
brightland.co,https://brightland.co,Brightland,olive oil,klaviyo,workflow
brilliant.tech,https://brilliant.tech,Brilliant,smart home,klaviyo,workflow
brilliant.xyz,https://brilliant.xyz,Brilliant Labs,AR glasses,mailchimp,workflow
brinkerandeliza.com,https://brinkerandeliza.com,Brinker and Eliza,fashion jewelry,klaviyo,workflow
briogeohair.com,https://briogeohair.com,Briogeo,haircare,,workflow
brixton.com,https://brixton.com,Brixton,streetwear,klaviyo,workflow
brodandtaylor.com,https://brodandtaylor.com,Brod & Taylor,kitchen tools & knife sharpeners,mailchimp,workflow
bronze56k.com,https://bronze56k.com,Bronze 56k,skate/streetwear,,workflow
brooklinen.com,https://brooklinen.com,Brooklinen,bedding,attentive,workflow
brooklynbedding.com,https://brooklynbedding.com,Brooklyn Bedding,bedding,klaviyo,workflow
brooklynbicycleco.com,https://brooklynbicycleco.com,Brooklyn Bicycle Co,bicycles,klaviyo,workflow
brooklyncandlestudio.com,https://brooklyncandlestudio.com,Brooklyn Candle Studio,fragrance,klaviyo,workflow
brooklyncraftcompany.com,https://brooklyncraftcompany.com,Brooklyn Craft Company,craft kits,mailchimp,workflow
brooklyndelhi.com,https://brooklyndelhi.com,Brooklyn Delhi,condiments/sauces,klaviyo,workflow
brooklynmadenatural.com,https://brooklynmadenatural.com,Brooklyn Made Natural,candles,,workflow
browgame.com,https://browgame.com,Browgame Cosmetics,brow,,workflow
brownliving.in,https://brownliving.in,Brown Living,sustainable,,workflow
brumate.com,https://brumate.com,BruMate,drinkware,,workflow
bruvi.com,https://bruvi.com,Bruvi,appliances,klaviyo,workflow
bryananthonys.com,https://bryananthonys.com,Bryan Anthonys,jewelry,klaviyo,workflow
brykerhyde.com,https://brykerhyde.com,Bryker Hyde,wallets,privy,workflow
bryrstudio.com,https://bryrstudio.com,Bryr Studio,home goods,klaviyo,workflow
bubbleskincare.com,https://bubbleskincare.com,Bubble Skincare,skincare,klaviyo,workflow
bubsnaturals.com,https://bubsnaturals.com,Bubs Naturals,collagen & MCT,klaviyo,workflow
buckmason.com,https://buckmason.com,Buck Mason,apparel,,workflow
buddshirts.co.uk,https://buddshirts.co.uk,Budd Shirtmakers,luxury shirting,klaviyo,workflow
buddylove.com,https://buddylove.com,Buddy Love,womens fashion boutique,klaviyo,workflow
buffbunny.com,https://buffbunny.com,Buffbunny,fitness apparel,klaviyo,workflow
buffy.co,https://buffy.co,Buffy,bedding,klaviyo,workflow
builtbar.com,https://builtbar.com,Built Bar,protein bars,klaviyo,workflow
bulksupplements.com,https://bulksupplements.com,Bulk Supplements,bulk supplements,klaviyo,workflow
bulldogskincare.com,https://bulldogskincare.com,Bulldog Skincare,mens grooming,klaviyo,workflow
bulletproof.com,https://bulletproof.com,Bulletproof,coffee,,workflow
bullstrap.co,https://bullstrap.co,Bullstrap,Watch bands & tech accessories,klaviyo,workflow
bullstrap.com,https://bullstrap.com,Bull Strap,wallets & straps,,workflow
bullworker.com,https://bullworker.com,Bullworker,isometric trainer,klaviyo,workflow
bullystickscentral.com,https://bullystickscentral.com,Bully Sticks Central,dog chews,klaviyo,workflow
buly1803.com,https://buly1803.com,Officine Universelle Buly,fragrance  candles,klaviyo,workflow
